treatment,claim_age,ID,text_full,thought,thought_count,thought_clean,age,female,coliving,kids,income,education,numeracy,savings,smoker,politics,benefit_eligible,perc_health,life_expectancy,ethnicity
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,possibly extend life span,18,possibl life span,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,being able to help family members financially,18,abl help famili member financi,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,keep abreast of innovations in profession,18,keep profess,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,won't be so tired,18,not tire,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,more free time,18,free time,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,lead a life of restricted leisure,18,life,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,spend more time with significant others,18,spend time signific other,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,getting my portion of the pie while I still can,18,get still,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,contributing to society,18,contribut,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,helping others,18,help other,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,working on interpersonal relations,18,work,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
1.0,70.0,1117078814.0,economic solvency keeping alert and active longer contributing to society helping others working on interpersonal relations augmenting a sense of well-being and independence serving the community accruing a larger monthly benefit maintaining identity through profession social interaction possibly extend life span being able to help family members financially keep abreast of innovations in profession won't be so tired more free time lead a life of restricted leisure spend more time with significant others getting my portion of the pie while I still can        ,augmenting a sense of well-being and independence,18,sens well,69.0,1.0,0.0,5.0,15000,18.0,4.0,,0.0,Democrat,1.0,3.0,7.0,white
